-66.53654122130125, -9.753641479260153
-55.19575377012602, -6.4789163507797625
-57.07222184022518, -0.7233496064074956
-53.80477190709931, -2.370915188522943
-50.54078212786156, -2.2376549028828023
-47.74178379805123, -2.7887953119350968
-44.14508691418597, -13.888791541254577
-43.23400177887399, -2.793941181820003
-40.74375564215798, -4.440619544989765
-38.573440657251794, -1.4293984433743603
-32.349422309564005, -4.724174720026973
-34.6810336987936, -4.721513063189953
-30.94300283688257, -8.561396660064283
-18.997486952336388, 3.4797614268255046
-15.567409786468588, -1.8666199398021988
-8.107850335036048, -1.0532176104088578
8.23365798153256, -11.48283120437754
6.376886172027355, -15.864273245690903
11.500043251923586, -12.582450365645123
16.93834050132307, -11.492768056569084
11.823700723305222, -19.158162303397837
20.70006010908358, -27.524459517308536
25.362484390491687, -27.11882301534667
30.64906720018101, -27.94677573544906
23.50438175256798, -30.81533203060018
